Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Displacement	Cylinders	Transmission	Gears	CityCO2	HwyCO2	CombCO2
2019	Nissan	NISSAN	PATHFINDER 4WD PLATINUM	4-Wheel Drive	19	26	21	3.5	6	Auto(AV)	1	457	348	424
2019	Nissan	NISSAN	ROGUE AWD	All Wheel Drive	25	32	27	2.5	4	Auto(AV)	1	358	283	324
2019	Nissan	NISSAN	ROGUE AWD Hybrid	All Wheel Drive	31	34	33	2.0	4	Auto(AV-S7)	7	287	263	276
2019	Porsche	Porsche	Macan	All Wheel Drive	19	23	21	2.0	4	Auto(AM-S7)	7	459	385	426
2019	Porsche	Porsche	Macan S	All Wheel Drive	18	23	20	3.0	6	Auto(AM-S7)	7	483	382	438
2019	Subaru	Subaru	CROSSTREK AWD	All Wheel Drive	27	33	29	2.0	4	Auto(AV-S7)	7	329	267	301
2019	Subaru	Subaru	CROSSTREK AWD	All Wheel Drive	23	29	25	2.0	4	Manual(M6)	6	390	307	353
2019	Subaru	Subaru	FORESTER AWD	All Wheel Drive	26	33	29	2.5	4	Auto(AV-S7)	7	340	272	310
2019	Subaru	Subaru	OUTBACK AWD	All Wheel Drive	25	32	28	2.5	4	Auto(AV-S7)	7	356	276	320
2019	Subaru	Subaru	OUTBACK AWD	All Wheel Drive	20	27	22	3.6	6	Auto(AV-S6)	6	453	330	398
2019	Toyota	TOYOTA	RAV4 AWD	All Wheel Drive	25	33	28	2.5	4	Auto(S8)	8	355	268	317
2019	Toyota	TOYOTA	RAV4 AWD	All Wheel Drive	27	34	30	2.5	4	Auto(S8)	8	326	260	296
2019	Toyota	TOYOTA	RAV4 HYBRID AWD	All Wheel Drive	41	38	40	2.5	4	Auto(AV-S6)	6	214	233	223
2019	Volkswagen Group of	Volkswagen	Tiguan 4Motion	All Wheel Drive	21	29	24	2.0	4	Auto(S8)	8	419	304	367
2019	Volvo	"Volvo Cars of North America, LLC"	XC40 AWD	All Wheel Drive	23	31	26	2.0	4	Auto(S8)	8	387	282	340
2019	Volvo	"Volvo Cars of North America, LLC"	XC60 AWD	All Wheel Drive	19	27	22	2.0	4	Auto(S8)	8	454	324	395
2019	Volvo	"Volvo Cars of North America, LLC"	XC60 AWD	All Wheel Drive	20	27	23	2.0	4	Auto(S8)	8	441	330	391
2019	BMW	BMW	X6 sDrive35i	"2-Wheel Drive, Rear"	18	24	20	3.0	6	Auto(S8)	8	487	367	433
2019	General Motors	Buick	ENCLAVE	"2-Wheel Drive, Front"	18	26	21	3.6	6	Auto(A9)	9	492	342	420
2019	General Motors	Cadillac	ESCALADE 2WD	"2-Wheel Drive, Rear"	14	23	17	6.2	8	Auto(A10)	10	618	393	517
2019	General Motors	Chevrolet	C1500 SUBURBAN 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	Chevrolet	C1500 SUBURBAN 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	Chevrolet	C1500 SUBURBAN 2WD	"2-Wheel Drive, Rear"	14	23	17	6.2	8	Auto(A10)	10	618	393	517
2019	General Motors	Chevrolet	C1500 TAHOE 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	Chevrolet	C1500 TAHOE 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	Chevrolet	C1500 TAHOE 2WD	"2-Wheel Drive, Rear"	14	23	17	6.2	8	Auto(A10)	10	618	393	517
2019	General Motors	Chevrolet	TRAVERSE FWD	"2-Wheel Drive, Front"	20	26	22	2.0	4	Auto(A9)	9	440	341	404
2019	General Motors	Chevrolet	TRAVERSE FWD	"2-Wheel Drive, Front"	18	27	21	3.6	6	Auto(A9)	9	492	331	420
2019	FCA US LLC	Dodge	Durango RWD	"2-Wheel Drive, Rear"	19	26	21	3.6	6	Auto(A8)	8	470	344	414
2019	FCA US LLC	Dodge	Durango RWD	"2-Wheel Drive, Rear"	14	22	17	5.7	8	Auto(A8)	8	628	399	525
2019	Ford Motor Company	Ford	Expedition 2WD	"2-Wheel Drive, Rear"	17	24	20	3.5	6	Auto(S10)	10	522	371	454
2019	Ford Motor Company	Ford	Expedition MAX 2WD	"2-Wheel Drive, Rear"	17	23	19	3.5	6	Auto(S10)	10	522	386	467
2019	Ford Motor Company	Ford	EXPLORER FFV 2WD	"2-Wheel Drive, Front"	17	24	20	3.5	6	Auto(S6)	6	525	368	454
2019	Ford Motor Company	Ford	EXPLORER FWD	"2-Wheel Drive, Front"	19	27	22	2.3	4	Auto(S6)	6	477	326	409
2019	Ford Motor Company	Ford	EXPLORER FWD	"2-Wheel Drive, Front"	17	24	20	3.5	6	Auto(S6)	6	525	368	454
2019	Ford Motor Company	Ford	Flex FWD	"2-Wheel Drive, Front"	16	23	19	3.5	6	Auto(S6)	6	555	386	468
2019	General Motors	GMC	ACADIA FWD	"2-Wheel Drive, Front"	21	26	23	2.5	4	Auto(A6)	6	412	338	383
2019	General Motors	GMC	ACADIA FWD	"2-Wheel Drive, Front"	18	25	21	3.6	6	Auto(A6)	6	497	356	430
2019	General Motors	GMC	C1500 YUKON 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	GMC	C1500 YUKON 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	GMC	C1500 YUKON 2WD	"2-Wheel Drive, Rear"	14	23	17	6.2	8	Auto(A10)	10	618	393	517
2019	General Motors	GMC	C1500 YUKON XL 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	GMC	C1500 YUKON XL 2WD	"2-Wheel Drive, Rear"	15	22	18	5.3	8	Auto(A6)	6	593	397	505
2019	General Motors	GMC	C1500 YUKON XL 2WD	"2-Wheel Drive, Rear"	14	23	17	6.2	8	Auto(A10)	10	618	393	517
2019	Nissan	INFINITI	QX80 2WD	"2-Wheel Drive, Rear"	14	20	16	5.6	8	Auto(S7)	7	634	441	547
2019	FCA US LLC	Jeep	Grand Cherokee 4X2	"2-Wheel Drive, Rear"	19	26	21	3.6	6	Auto(A8)	8	470	344	414
2019	Ford Motor Company	Lincoln	MKT FWD	"2-Wheel Drive, Front"	16	24	19	3.7	6	Auto(S6)	6	555	376	468
2019	Ford Motor Company	Lincoln	Navigator 2WD	"2-Wheel Drive, Rear"	16	23	19	3.5	6	Auto(S10)	10	542	392	475
2019	Ford Motor Company	Lincoln	Navigator L 2WD	"2-Wheel Drive, Rear"	16	22	18	3.5	6	Auto(S10)	10	570	405	496
2019	Nissan	NISSAN	ARMADA 2WD	"2-Wheel Drive, Rear"	14	19	16	5.6	8	Auto(S7)	7	629	466	556
2019	Toyota	TOYOTA	4RUNNER 2WD	"2-Wheel Drive, Rear"	17	21	18	4.0	6	Auto(S5)	5	524	424	479
2019	Toyota	TOYOTA	SEQUOIA 2WD	"2-Wheel Drive, Rear"	13	17	15	5.7	8	Auto(S6)	6	679	523	609
2019	Volvo	"Volvo Cars of North America, LLC"	XC90 FWD	"2-Wheel Drive, Front"	21	29	24	2.0	4	Auto(S8)	8	412	308	365
2019	Volkswagen Group of	Audi	Q7	All Wheel Drive	19	25	21	2.0	4	Auto(S8)	8	461	358	415
2019	Volkswagen Group of	Audi	Q7	All Wheel Drive	19	25	21	3.0	6	Auto(S8)	8	473	353	419
2019	Volkswagen Group of	Audi	Q8	All Wheel Drive	17	22	19	3.0	6	Auto(S8)	8	531	404	474
2019	Volkswagen Group of	Bentley	Bentayga	All Wheel Drive	14	23	17	4.0	8	Auto(S8)	8	613	379	508
2019	BMW	BMW	X5 xDrive40i	All Wheel Drive	20	26	22	3.0	6	Auto(S8)	8	438	339	394
2019	BMW	BMW	X5 xDrive50i	All Wheel Drive	17	22	19	4.4	8	Auto(S8)	8	535	395	472
2019	BMW	BMW	X6 M	All Wheel Drive	14	19	16	4.4	8	Auto(S8)	8	625	456	549
2019	BMW	BMW	X6 xDrive35i	All Wheel Drive	18	24	20	3.0	6	Auto(S8)	8	489	374	437
2019	BMW	BMW	X6 xDrive50i	All Wheel Drive	17	22	19	4.4	8	Auto(S8)	8	535	395	472
2019	BMW	BMW	X7 xDrive40i	All Wheel Drive	20	25	22	3.0	6	Auto(S8)	8	453	355	409
2019	BMW	BMW	X7 xDrive50i	All Wheel Drive	15	21	17	4.4	8	Auto(S8)	8	577	420	506
2019	General Motors	Buick	ENCLAVE AWD	All Wheel Drive	17	25	20	3.6	6	Auto(A9)	9	522	360	440
2019	General Motors	Cadillac	ESCALADE 4WD	4-Wheel Drive	14	21	17	6.2	8	Auto(A10)	10	631	418	535
2019	General Motors	Chevrolet	K1500 SUBURBAN 4WD	4-Wheel Drive	14	21	16	5.3	8	Auto(A6)	6	635	426	541
2019	General Motors	Chevrolet	K1500 SUBURBAN 4WD	4-Wheel Drive	14	21	16	5.3	8	Auto(A6)	6	635	426	541
2019	General Motors	Chevrolet	K1500 SUBURBAN 4WD	4-Wheel Drive	14	20	16	6.2	8	Auto(A10)	10	650	435	553
2019	General Motors	Chevrolet	K1500 TAHOE 4WD	4-Wheel Drive	15	21	17	5.3	8	Auto(A6)	6	591	418	513
2019	General Motors	Chevrolet	K1500 TAHOE 4WD	4-Wheel Drive	15	21	17	5.3	8	Auto(A6)	6	591	418	513
2019	General Motors	Chevrolet	K1500 TAHOE 4WD	4-Wheel Drive	14	22	17	6.2	8	Auto(A10)	10	622	410	527
2019	General Motors	Chevrolet	TRAVERSE AWD	All Wheel Drive	17	25	20	3.6	6	Auto(A9)	9	522	358	438
2019	FCA US LLC	Dodge	Durango AWD	All Wheel Drive	18	25	21	3.6	6	Auto(A8)	8	481	361	427
2019	FCA US LLC	Dodge	Durango AWD	All Wheel Drive	14	22	17	5.7	8	Auto(A8)	8	633	410	533
2019	FCA US LLC	Dodge	Durango SRT AWD	All Wheel Drive	13	19	15	6.4	8	Auto(A8)	8	687	459	584
2019	Ford Motor Company	Ford	Expedition 4WD	Part-time 4-Wheel Drive	17	22	19	3.5	6	Auto(S10)	10	528	397	469
2019	Ford Motor Company	Ford	Expedition MAX 4WD	Part-time 4-Wheel Drive	16	21	18	3.5	6	Auto(S10)	10	555	423	493
2019	Ford Motor Company	Ford	EXPLORER AWD	All Wheel Drive	18	25	21	2.3	4	Auto(S6)	6	494	356	423
2019	Ford Motor Company	Ford	EXPLORER AWD	All Wheel Drive	16	22	19	3.5	6	Auto(S6)	6	541	401	478
2019	Ford Motor Company	Ford	EXPLORER AWD	All Wheel Drive	16	22	18	3.5	6	Auto(S6)	6	573	411	500
2019	Ford Motor Company	Ford	EXPLORER FFV AWD	All Wheel Drive	16	22	18	3.5	6	Auto(S6)	6	547	401	481
2019	Ford Motor Company	Ford	FLEX AWD	All Wheel Drive	15	21	17	3.5	6	Auto(S6)	6	593	424	523
2019	Ford Motor Company	Ford	FLEX AWD	All Wheel Drive	16	22	18	3.5	6	Auto(S6)	6	541	401	494
2019	General Motors	GMC	ACADIA AWD	All Wheel Drive	21	25	22	2.5	4	Auto(A6)	6	423	351	399
2019	General Motors	GMC	ACADIA AWD	All Wheel Drive	17	25	20	3.6	6	Auto(A6)	6	510	360	442
2019	General Motors	GMC	K1500 YUKON 4WD	4-Wheel Drive	15	21	17	5.3	8	Auto(A6)	6	591	418	513
2019	General Motors	GMC	K1500 YUKON 4WD	4-Wheel Drive	15	21	17	5.3	8	Auto(A6)	6	591	418	513
2019	General Motors	GMC	K1500 YUKON 4WD	4-Wheel Drive	14	22	17	6.2	8	Auto(A10)	10	622	410	527
2019	General Motors	GMC	K1500 YUKON XL 4WD	4-Wheel Drive	14	21	16	5.3	8	Auto(A6)	6	635	426	541
2019	General Motors	GMC	K1500 YUKON XL 4WD	4-Wheel Drive	14	21	16	5.3	8	Auto(A6)	6	635	426	541
2019	General Motors	GMC	K1500 YUKON XL 4WD	4-Wheel Drive	14	20	16	6.2	8	Auto(A10)	10	650	435	553
2019	Nissan	INFINITI	QX80 4WD	4-Wheel Drive	13	19	15	5.6	8	Auto(S7)	7	684	462	593
2019	FCA US LLC	Jeep	Grand Cherokee 4X4	All Wheel Drive	21	28	24	3.0	6	Auto(A8)	8	484	368	432
2019	FCA US LLC	Jeep	Grand Cherokee 4X4	All Wheel Drive	18	25	21	3.6	6	Auto(A8)	8	481	361	427
2019	FCA US LLC	Jeep	Grand Cherokee 4X4	All Wheel Drive	14	22	17	5.7	8	Auto(A8)	8	633	410	533
2019	FCA US LLC	Jeep	Grand Cherokee SRT 4x4	All Wheel Drive	13	19	15	6.4	8	Auto(A8)	8	689	474	592
2019	FCA US LLC	Jeep	Grand Cherokee Trackhawk 4x4	All Wheel Drive	11	17	13	6.2	8	Auto(A8)	8	785	516	664
2019	Volkswagen Group of	Lamborghini	Urus	All Wheel Drive	12	17	14	4.0	8	Auto(S8)	8	700	516	617
2019	Jaguar Land Rover L	Land Rover	Discovery	4-Wheel Drive	21	26	23	3.0	6	Auto(S8)	8	490	397	448
2019	Jaguar Land Rover L	Land Rover	Discovery	4-Wheel Drive	16	21	18	3.0	6	Auto(S8)	8	558	430	500
2019	Jaguar Land Rover L	Land Rover	Range Rover	4-Wheel Drive	16	21	18	5.0	8	Auto(S8)	8	544	426	491
2019	Jaguar Land Rover L	Land Rover	Range Rover LWB	4-Wheel Drive	16	21	18	5.0	8	Auto(S8)	8	544	426	491
2019	Jaguar Land Rover L	Land Rover	Range Rover LWB SVA	4-Wheel Drive	13	19	15	5.0	8	Auto(S8)	8	674	479	587
2019	Jaguar Land Rover L	Land Rover	Range Rover Sport	4-Wheel Drive	22	28	24	3.0	6	Auto(S8)	8	458	355	412
2019	Jaguar Land Rover L	Land Rover	Range Rover Sport	4-Wheel Drive	17	23	19	3.0	6	Auto(S8)	8	534	388	468
2019	Jaguar Land Rover L	Land Rover	Range Rover Sport	4-Wheel Drive	17	22	19	5.0	8	Auto(S8)	8	530	405	474
2019	Jaguar Land Rover L	Land Rover	Range Rover Sport SVR	4-Wheel Drive	15	20	16	5.0	8	Auto(S8)	8	612	453	540
2019	Jaguar Land Rover L	Land Rover	Range Rover SV Coupe	4-Wheel Drive	14	19	16	5.0	8	Auto(S8)	8	645	477	569
2019	Jaguar Land Rover L	Land Rover	Range Rover SVA	4-Wheel Drive	22	28	24	3.0	6	Auto(S8)	8	458	355	412
2019	Jaguar Land Rover L	Land Rover	Range Rover SVA	4-Wheel Drive	17	23	19	3.0	6	Auto(S8)	8	534	388	468
2019	Jaguar Land Rover L	Land Rover	Range Rover SVA	4-Wheel Drive	14	19	16	5.0	8	Auto(S8)	8	645	477	569
2019	Toyota	LEXUS	GX 460	4-Wheel Drive	15	18	16	4.6	8	Auto(S6)	6	602	482	548
2019	Toyota	LEXUS	LX 570	4-Wheel Drive	13	18	15	5.7	8	Auto(S8)	8	688	486	597
2019	Toyota	LEXUS	RX 450h AWD	All Wheel Drive	31	28	30	3.5	6	Auto(AV-S6)	6	283	314	297
2019	Toyota	LEXUS	RX 450hL AWD	All Wheel Drive	29	28	29	3.5	6	Auto(AV-S6)	6	305	314	305
2019	Ford Motor Company	Lincoln	MKT AWD	All Wheel Drive	15	21	17	3.5	6	Auto(S6)	6	593	424	523
2019	Ford Motor Company	Lincoln	Navigator 4WD	Part-time 4-Wheel Drive	16	21	18	3.5	6	Auto(S10)	10	562	430	502
2019	Maserati	MASERATI	LEVANTE	All Wheel Drive	15	21	17	3.0	6	Auto(A8)	8	601	423	521
2019	Maserati	MASERATI	LEVANTE GTS	All Wheel Drive	14	18	15	3.8	8	Auto(A8)	8	656	487	580
2019	Maserati	MASERATI	LEVANTE S	All Wheel Drive	15	21	17	3.0	6	Auto(A8)	8	612	434	532
2019	Maserati	MASERATI	LEVANTE Trofeo	All Wheel Drive	14	18	15	3.8	8	Auto(A8)	8	656	487	580
2019	Mercedes-Benz	Mercedes-Benz	AMG G 63	4-Wheel Drive	13	15	14	4.0	8	Auto(A9)	9	679	585	637
2019	Mercedes-Benz	Mercedes-Benz	AMG GLE 43 4MATIC	4-Wheel Drive	17	22	19	3.0	6	Auto(A9)	9	534	402	475
2019	Mercedes-Benz	Mercedes-Benz	AMG GLE 43 4MATIC (coupe)	4-Wheel Drive	17	22	19	3.0	6	Auto(A9)	9	533	410	478
2019	Mercedes-Benz	Mercedes-Benz	AMG GLE 63	4-Wheel Drive	12	18	14	5.5	8	Auto(A7)	7	735	507	632
2019	Mercedes-Benz	Mercedes-Benz	AMG GLE 63 S	4-Wheel Drive	14	18	15	5.5	8	Auto(A7)	7	660	496	586
2019	Mercedes-Benz	Mercedes-Benz	AMG GLE 63 S (coupe)	4-Wheel Drive	14	18	15	5.5	8	Auto(A7)	7	654	485	578
2019	Mercedes-Benz	Mercedes-Benz	AMG GLS 63	4-Wheel Drive	13	18	15	5.5	8	Auto(A7)	7	681	504	601
2019	Mercedes-Benz	Mercedes-Benz	G 550	4-Wheel Drive	13	17	14	4.0	8	Auto(A9)	9	674	529	609
2019	Mercedes-Benz	Mercedes-Benz	GLE 400 4MATIC	4-Wheel Drive	17	23	20	3.0	6	Auto(A9)	9	507	387	453
2019	Mercedes-Benz	Mercedes-Benz	GLS 450 4MATIC	4-Wheel Drive	16	22	18	3.0	6	Auto(A9)	9	549	413	488
2019	Mercedes-Benz	Mercedes-Benz	GLS 550 4MATIC	4-Wheel Drive	14	19	16	4.7	8	Auto(A9)	9	651	475	572
2019	Nissan	NISSAN	ARMADA 4WD	4-Wheel Drive	13	18	15	5.6	8	Auto(S7)	7	667	484	585
2019	Porsche	Porsche	Cayenne	All Wheel Drive	19	23	21	3.0	6	Auto(S8)	8	468	377	427
2019	Porsche	Porsche	Cayenne S	All Wheel Drive	18	23	20	2.9	6	Auto(S8)	8	485	390	442
2019	Porsche	Porsche	Cayenne Turbo	All Wheel Drive	15	19	17	4.0	8	Auto(S8)	8	583	463	529
2019	Subaru	Subaru	ASCENT	All Wheel Drive	21	27	23	2.4	4	Auto(AV-S8)	8	431	333	387
2019	Subaru	Subaru	ASCENT LIMITED/TOURING	All Wheel Drive	20	26	22	2.4	4	Auto(AV-S8)	8	446	347	401
2019	Toyota	TOYOTA	4RUNNER 4WD	All Wheel Drive	17	20	18	4.0	6	Auto(S5)	5	532	442	491
2019	Toyota	TOYOTA	4RUNNER 4WD	Part-time 4-Wheel Drive	17	20	18	4.0	6	Auto(S5)	5	532	442	491
2019	Toyota	TOYOTA	HIGHLANDER AWD	All Wheel Drive	20	26	22	3.5	6	Auto(S8)	8	451	336	399
2019	Toyota	TOYOTA	HIGHLANDER AWD	All Wheel Drive	19	26	22	3.5	6	Auto(S8)	8	454	341	403
2019	Toyota	TOYOTA	HIGHLANDER AWD LE	All Wheel Drive	20	27	23	3.5	6	Auto(S8)	8	439	330	390
2019	Toyota	TOYOTA	HIGHLANDER HYBRID AWD	All Wheel Drive	29	27	28	3.5	6	Auto(AV-S6)	6	304	328	314
2019	Toyota	TOYOTA	HIGHLANDER HYBRID AWD LE	All Wheel Drive	30	28	29	3.5	6	Auto(AV-S6)	6	297	315	305
2019	Toyota	TOYOTA	LAND CRUISER WAGON 4WD	4-Wheel Drive	13	18	15	5.7	8	Auto(S8)	8	679	493	595
2019	Toyota	TOYOTA	SEQUOIA 4WD	Part-time 4-Wheel Drive	13	17	14	5.7	8	Auto(S6)	6	696	519	617
2019	Volkswagen Group of	Volkswagen	Atlas 4Motion	All Wheel Drive	17	23	19	3.6	6	Auto(S8)	8	522	385	461
2019	Volvo	"Volvo Cars of North America, LLC"	XC90 AWD	All Wheel Drive	19	26	22	2.0	4	Auto(S8)	8	456	335	402
2019	Volvo	"Volvo Cars of North America, LLC"	XC90 AWD	All Wheel Drive	20	27	23	2.0	4	Auto(S8)	8	441	330	391
